"","Package","Version","Depends","Suggests","License","MD5sum","NeedsCompilation","Title","Description","biocViews","Author","Maintainer","git_url","git_branch","git_last_commit","git_last_commit_date","Date.Publication","source.ver","win.binary.ver","mac.binary.ver","vignettes","vignetteTitles","hasREADME","hasNEWS","hasINSTALL","hasLICENSE","Rfiles","dependencyCount","Imports","Enhances","dependsOnMe","suggestsMe","VignetteBuilder","URL","SystemRequirements","BugReports","importsMe","Archs","LinkingTo","Video","linksToMe","PackageStatus","License_restricts_use","OS_type","organism","License_is_FOSS"
"1250","msPurity","1.22.0","Rcpp","c(""MSnbase"", ""testthat"", ""xcms"", ""BiocStyle"", ""knitr"", ""rmarkdown"", ""msPurityData"", ""CAMERA"", ""RPostgres"", ""RMySQL"")","GPL-3 + file LICENSE","efb5a036979bb3caac71030dabb998f8","no","Automated Evaluation of Precursor Ion Purity for Mass
Spectrometry Based Fragmentation in Metabolomics","msPurity R package was developed to: 1) Assess the
spectral quality of fragmentation spectra by evaluating the
""precursor ion purity"". 2) Process fragmentation spectra. 3)
Perform spectral matching. What is precursor ion purity? -What
we call ""Precursor ion purity"" is a measure of the contribution
of a selected precursor peak in an isolation window used for
fragmentation. The simple calculation involves dividing the
intensity of the selected precursor peak by the total intensity
of the isolation window. When assessing MS/MS spectra this
calculation is done before and after the MS/MS scan of interest
and the purity is interpolated at the recorded time of the
MS/MS acquisition. Additionally, isotopic peaks can be removed,
low abundance peaks are removed that are thought to have
limited contribution to the resulting MS/MS spectra and the
isolation efficiency of the mass spectrometer can be used to
normalise the intensities used for the calculation.","c(""Software"", ""Technology"", ""ResearchField"", ""MassSpectrometry"", ""Metabolomics"")","c(""Thomas N. Lawson"", ""Ralf Weber"", ""Martin Jones"", ""Julien Saint-Vanne"", ""Andris Jankevics"", ""Mark Viant"", ""Warwick Dunn"")","Thomas N. Lawson <thomas.nigel.lawson@gmail.com>","https://git.bioconductor.org/packages/msPurity","RELEASE_3_15","948eafd","2022-04-26","2022-04-26","src/contrib/msPurity_1.22.0.tar.gz","bin/windows/contrib/4.2/msPurity_1.22.0.zip","bin/macosx/contrib/4.2/msPurity_1.22.0.tgz","c(""vignettes/msPurity/inst/doc/msPurity-lcmsms-data-processing-and-spectral-matching-vignette.html"", ""vignettes/msPurity/inst/doc/msPurity-spectral-database-vignette.html"", ""vignettes/msPurity/inst/doc/msPurity-vignette.html"")","c(""msPurity spectral matching"", ""msPurity spectral database\nschema"", ""msPurity"")","FALSE","TRUE","FALSE","TRUE","c(""vignettes/msPurity/inst/doc/msPurity-lcmsms-data-processing-and-spectral-matching-vignette.R"", ""vignettes/msPurity/inst/doc/msPurity-spectral-database-vignette.R"", ""vignettes/msPurity/inst/doc/msPurity-vignette.R"")","71","c(""plyr"", ""dplyr"", ""dbplyr"", ""magrittr"", ""foreach"", ""parallel"", ""doSNOW"", ""stringr"", ""mzR"", ""reshape2"", ""fastcluster"", ""ggplot2"", ""DBI"", ""RSQLite"")",NA,NA,NA,"knitr","https://github.com/computational-metabolomics/msPurity/",NA,"https://github.com/computational-metabolomics/msPurity/issues/new",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1251","msqrob2","1.4.0","c(""R (>= 4.1)"", ""QFeatures (>= 1.1.2)"")","c(""multcomp"", ""gridExtra"", ""knitr"", ""BiocStyle"", ""RefManageR"", ""sessioninfo"", ""rmarkdown"", ""testthat"", ""tidyverse"", ""plotly"", ""msdata"", ""MSnbase"", ""matrixStats"", ""MsCoreUtils"")","Artistic-2.0","b201528d28e52aab108022f507d671d2","no","Robust statistical inference for quantitative LC-MS proteomics","msqrob2 provides a robust linear mixed model framework for
assessing differential abundance in MS-based Quantitative
proteomics experiments. Our workflows can start from raw
peptide intensities or summarised protein expression values.
The model parameter estimates can be stabilized by ridge
regression, empirical Bayes variance estimation and robust
M-estimation. msqrob2's hurde workflow can handle missing data
without having to rely on hard-to-verify imputation
assumptions, and, outcompetes state-of-the-art methods with and
without imputation for both high and low missingness. It builds
on QFeature infrastructure for quantitative mass spectrometry
data to store the model results together with the raw data and
preprocessed data.","c(""Software"", ""ResearchField"", ""Technology"", ""BiologicalQuestion"", ""WorkflowStep"", ""StatisticalMethod"", ""Proteomics"", ""MassSpectrometry"", ""DifferentialExpression"", ""MultipleComparison"", ""Regression"", ""ExperimentalDesign"", ""ImmunoOncology"", ""Normalization"", ""TimeCourse"", ""Preprocessing"")","c(""Lieven Clement"", ""Laurent Gatto"", ""Oliver M. Crook"", ""Adriaan Sticker"", ""Ludger Goeminne"", ""Milan Malfait"", ""Stijn Vandenbulcke"")","Lieven Clement <lieven.clement@ugent.be>","https://git.bioconductor.org/packages/msqrob2","RELEASE_3_15","042dbaf","2022-04-26","2022-04-26","src/contrib/msqrob2_1.4.0.tar.gz","bin/windows/contrib/4.2/msqrob2_1.4.0.zip","bin/macosx/contrib/4.2/msqrob2_1.4.0.tgz","vignettes/msqrob2/inst/doc/cptac.html","A. label-free workflow with two group design","FALSE","TRUE","FALSE","FALSE","vignettes/msqrob2/inst/doc/cptac.R","117","c(""stats"", ""methods"", ""lme4"", ""purrr"", ""BiocParallel"", ""Matrix"", ""MASS"", ""limma"", ""SummarizedExperiment"", ""codetools"")",NA,NA,NA,"knitr","https://github.com/statOmics/msqrob2",NA,"https://github.com/statOmics/msqrob2/issues",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1252","MSstats","4.4.1","R (>= 4.0)","c(""BiocStyle"", ""knitr"", ""rmarkdown"", ""tinytest"", ""covr"", ""markdown"")","Artistic-2.0","67bff2f30d3f2ed3ac7d3c9fd441d669","yes","Protein Significance Analysis in DDA, SRM and DIA for Label-free
or Label-based Proteomics Experiments","A set of tools for statistical relative protein
significance analysis in DDA, SRM and DIA experiments.","c(""Software"", ""ResearchField"", ""Technology"", ""WorkflowStep"", ""StatisticalMethod"", ""ImmunoOncology"", ""MassSpectrometry"", ""Proteomics"", ""Normalization"", ""QualityControl"", ""TimeCourse"")","c(""Meena Choi"", ""Mateusz Staniak"", ""Tsung-Heng Tsai"", ""Ting Huang"", ""Olga Vitek"")","Meena Choi <mnchoi67@gmail.com>","https://git.bioconductor.org/packages/MSstats","RELEASE_3_15","e5dae55","2022-05-11","2022-05-15","src/contrib/MSstats_4.4.1.tar.gz","bin/windows/contrib/4.2/MSstats_4.4.1.zip","bin/macosx/contrib/4.2/MSstats_4.4.1.tgz","vignettes/MSstats/inst/doc/MSstats.html","MSstats: Protein/Peptide significance analysis","FALSE","FALSE","FALSE","FALSE","vignettes/MSstats/inst/doc/MSstats.R","78","c(""MSstatsConvert"", ""data.table"", ""checkmate"", ""MASS"", ""limma"", ""lme4"", ""preprocessCore"", ""survival"", ""utils"", ""Rcpp"", ""ggplot2"", ""ggrepel"", ""gplots"", ""marray"", ""stats"", ""grDevices"", ""graphics"", ""methods"")",NA,NA,NA,"knitr","http://msstats.org",NA,"https://groups.google.com/forum/#!forum/msstats","c(""artMS"", ""MSstatsLiP"", ""MSstatsPTM"", ""MSstatsSampleSize"", ""MSstatsTMT"")",NA,"c(""Rcpp"", ""RcppArmadillo"")",NA,NA,NA,NA,NA,NA,NA
"1253","MSstatsConvert","1.6.0","R (>= 4.0)","c(""tinytest"", ""covr"", ""knitr"", ""rmarkdown"")","Artistic-2.0","0855437307c6fe97ffc3a1833b810ec1","no","Import Data from Various Mass Spectrometry Signal Processing
Tools to MSstats Format","MSstatsConvert provides tools for importing reports of
Mass Spectrometry data processing tools into R format suitable
for statistical analysis using the MSstats and MSstatsTMT
packages.","c(""Software"", ""Technology"", ""ResearchField"", ""Infrastructure"", ""WorkflowStep"", ""MassSpectrometry"", ""Proteomics"", ""DataImport"", ""QualityControl"")","c(""Mateusz Staniak"", ""Meena Choi"", ""Ting Huang"", ""Olga Vitek"")","Mateusz Staniak <mtst@mstaniak.pl>","https://git.bioconductor.org/packages/MSstatsConvert","RELEASE_3_15","346ff80","2022-04-26","2022-04-26","src/contrib/MSstatsConvert_1.6.0.tar.gz","bin/windows/contrib/4.2/MSstatsConvert_1.6.0.zip","bin/macosx/contrib/4.2/MSstatsConvert_1.6.0.tgz","vignettes/MSstatsConvert/inst/doc/msstats_data_format.html","Working with MSstatsConvert","FALSE","TRUE","FALSE","FALSE","vignettes/MSstatsConvert/inst/doc/msstats_data_format.R","9","c(""data.table"", ""log4r"", ""methods"", ""checkmate"", ""utils"", ""stringi"")",NA,NA,NA,"knitr",NA,NA,NA,"c(""MSstats"", ""MSstatsLiP"", ""MSstatsPTM"", ""MSstatsTMT"")",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1254","MSstatsLiP","1.2.1","R (>= 4.1)","c(""BiocStyle"", ""knitr"", ""rmarkdown"", ""covr"", ""tinytest"", ""gghighlight"")","Artistic-2.0","d5c6a16924496d39554c30488dc4406f","yes","LiP Significance Analysis in shotgun mass spectrometry-based
proteomic experiments","Tools for LiP peptide and protein significance analysis.
Provides functions for summarization, estimation of LiP peptide
abundance, and detection of changes across conditions. Utilizes
functionality across the MSstats family of packages.","c(""Software"", ""ResearchField"", ""Technology"", ""BiologicalQuestion"", ""Microarray"", ""WorkflowStep"", ""ImmunoOncology"", ""MassSpectrometry"", ""Proteomics"", ""DifferentialExpression"", ""OneChannel"", ""TwoChannel"", ""Normalization"", ""QualityControl"")","c(""Devon Kohler"", ""Tsung-Heng Tsai"", ""Ting Huang"", ""Mateusz Staniak"", ""Meena Choi"", ""Valentina Cappelletti"", ""Liliana Malinovska"", ""Olga Vitek"")","Devon Kohler <kohler.d@northeastern.edu>","https://git.bioconductor.org/packages/MSstatsLiP","RELEASE_3_15","87a9dd6","2022-04-28","2022-04-28","src/contrib/MSstatsLiP_1.2.1.tar.gz","bin/windows/contrib/4.2/MSstatsLiP_1.2.1.zip","bin/macosx/contrib/4.2/MSstatsLiP_1.2.1.tgz","c(""vignettes/MSstatsLiP/inst/doc/MSstatsLiP_Workflow.html"", ""vignettes/MSstatsLiP/inst/doc/Proteolytic_resistance_notebook.html"")","c(""MSstatsLiP Workflow: An example workflow and analysis\nof the MSstatsLiP package"", ""MSstatsLiP Proteolytic Workflow"")","FALSE","FALSE","FALSE","FALSE","c(""vignettes/MSstatsLiP/inst/doc/MSstatsLiP_Workflow.R"", ""vignettes/MSstatsLiP/inst/doc/Proteolytic_resistance_notebook.R"")","191","c(""dplyr"", ""gridExtra"", ""stringr"", ""ggplot2"", ""grDevices"", ""MSstats"", ""MSstatsConvert"", ""data.table"", ""Biostrings"", ""MSstatsPTM"", ""Rcpp"", ""checkmate"", ""factoextra"", ""ggpubr"", ""purrr"", ""tibble"", ""tidyr"", ""tidyverse"", ""scales"", ""stats"")",NA,NA,NA,"knitr",NA,NA,"https://github.com/Vitek-Lab/MSstatsLiP/issues",NA,"x64","Rcpp",NA,NA,NA,NA,NA,NA,NA
"1255","MSstatsLOBD","1.4.0","R (>= 4.0)","c(""BiocStyle"", ""knitr"", ""rmarkdown"", ""covr"", ""tinytest"", ""dplyr"")","Artistic-2.0","f59c47f1cb887715acff6a52a85714d5","no","Assay characterization: estimation of limit of blanc(LoB) and
limit of detection(LOD)","The MSstatsLOBD package allows calculation and
visualization of limit of blac (LOB) and limit of detection
(LOD). We define the LOB as the highest apparent concentration
of a peptide expected when replicates of a blank sample
containing no peptides are measured. The LOD is defined as the
measured concentration value for which the probability of
falsely claiming the absence of a peptide in the sample is
0.05, given a probability 0.05 of falsely claiming its
presence. These functionalities were previously a part of the
MSstats package. The methodology is described in Galitzine
(2018) <doi:10.1074/mcp.RA117.000322>.","c(""Software"", ""ResearchField"", ""Technology"", ""BiologicalQuestion"", ""Microarray"", ""WorkflowStep"", ""ImmunoOncology"", ""MassSpectrometry"", ""Proteomics"", ""DifferentialExpression"", ""OneChannel"", ""TwoChannel"", ""Normalization"", ""QualityControl"")","c(""Devon Kohler"", ""Mateusz Staniak"", ""Cyril Galitzine"", ""Meena Choi"", ""Olga Vitek"")","Devon Kohler <kohler.d@northeastern.edu>","https://git.bioconductor.org/packages/MSstatsLOBD","RELEASE_3_15","48b84a5","2022-04-26","2022-04-26","src/contrib/MSstatsLOBD_1.4.0.tar.gz","bin/windows/contrib/4.2/MSstatsLOBD_1.4.0.zip","bin/macosx/contrib/4.2/MSstatsLOBD_1.4.0.tgz","vignettes/MSstatsLOBD/inst/doc/MSstatsLOBD_workflow.html","LOB/LOD Estimation Workflow","FALSE","FALSE","FALSE","FALSE","vignettes/MSstatsLOBD/inst/doc/MSstatsLOBD_workflow.R","38","c(""minpack.lm"", ""ggplot2"", ""utils"", ""stats"", ""grDevices"")",NA,NA,NA,"knitr",NA,NA,"https://github.com/Vitek-Lab/MSstatsLODQ/issues",NA,NA,"Rcpp",NA,NA,NA,NA,NA,NA,NA
"1256","MSstatsPTM","1.6.0","R (>= 4.0)","c(""BiocStyle"", ""knitr"", ""rmarkdown"", ""tinytest"", ""covr"")","Artistic-2.0","3ac03b9186b136949878609a01e70ca7","yes","Statistical Characterization of Post-translational Modifications","MSstatsPTM provides general statistical methods for
quantitative characterization of post-translational
modifications (PTMs). Supports DDA, DIA, and tandem mass tag
(TMT) labeling. Typically, the analysis involves the
quantification of PTM sites (i.e., modified residues) and their
corresponding proteins, as well as the integration of the
quantification results. MSstatsPTM provides functions for
summarization, estimation of PTM site abundance, and detection
of changes in PTMs across experimental conditions.","c(""Software"", ""ResearchField"", ""Technology"", ""BiologicalQuestion"", ""Microarray"", ""WorkflowStep"", ""ImmunoOncology"", ""MassSpectrometry"", ""Proteomics"", ""DifferentialExpression"", ""OneChannel"", ""TwoChannel"", ""Normalization"", ""QualityControl"")","c(""Devon Kohler"", ""Tsung-Heng Tsai"", ""Ting Huang"", ""Mateusz Staniak"", ""Meena Choi"", ""Olga Vitek"")","Devon Kohler <kohler.d@northeastern.edu>","https://git.bioconductor.org/packages/MSstatsPTM","RELEASE_3_15","e7a3639","2022-04-26","2022-04-26","src/contrib/MSstatsPTM_1.6.0.tar.gz","bin/windows/contrib/4.2/MSstatsPTM_1.6.0.zip","bin/macosx/contrib/4.2/MSstatsPTM_1.6.0.tgz","c(""vignettes/MSstatsPTM/inst/doc/MSstatsPTM_LabelFree_Workflow.html"", ""vignettes/MSstatsPTM/inst/doc/MSstatsPTM_TMT_Workflow.html"")","c(""MSstatsPTM LabelFree Workflow"", ""MSstatsPTM TMT Workflow"")","FALSE","FALSE","FALSE","FALSE","c(""vignettes/MSstatsPTM/inst/doc/MSstatsPTM_LabelFree_Workflow.R"", ""vignettes/MSstatsPTM/inst/doc/MSstatsPTM_TMT_Workflow.R"")","98","c(""dplyr"", ""gridExtra"", ""stringr"", ""stats"", ""ggplot2"", ""grDevices"", ""MSstatsTMT"", ""MSstatsConvert"", ""MSstats"", ""data.table"", ""Rcpp"", ""Biostrings"", ""checkmate"", ""ggrepel"")",NA,NA,NA,"knitr",NA,NA,"https://github.com/Vitek-Lab/MSstatsPTM/issues","MSstatsLiP","x64","Rcpp",NA,NA,NA,NA,NA,NA,NA
"1257","MSstatsQC","2.14.0","R (>= 3.5.0)","c(""knitr"", ""rmarkdown"", ""testthat"", ""RforProteomics"")","Artistic License 2.0","f5b5e3d72867480c8c68c0a99a7974b7","no","Longitudinal system suitability monitoring and quality control
for proteomic experiments","MSstatsQC is an R package which provides longitudinal
system suitability monitoring and quality control tools for
proteomic experiments.","c(""Software"", ""WorkflowStep"", ""ResearchField"", ""Technology"", ""QualityControl"", ""Proteomics"", ""MassSpectrometry"")","c(""Eralp Dogu"", ""Sara Taheri"", ""Olga Vitek"")","Eralp Dogu <eralp.dogu@gmail.com>","https://git.bioconductor.org/packages/MSstatsQC","RELEASE_3_15","a7cb4a2","2022-04-26","2022-04-26","src/contrib/MSstatsQC_2.14.0.tar.gz","bin/windows/contrib/4.2/MSstatsQC_2.14.0.zip","bin/macosx/contrib/4.2/MSstatsQC_2.14.0.tgz","vignettes/MSstatsQC/inst/doc/MSstatsQC.html","MSstatsQC","FALSE","TRUE","FALSE","FALSE","vignettes/MSstatsQC/inst/doc/MSstatsQC.R","127","c(""dplyr"", ""plotly"", ""ggplot2"", ""ggExtra"", ""stats"", ""grid"", ""MSnbase"", ""qcmetrics"")",NA,NA,NA,"knitr","http://msstats.org/msstatsqc",NA,"https://groups.google.com/forum/#!forum/msstatsqc","MSstatsQCgui",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1258","MSstatsQCgui","1.16.0",NA,"knitr","Artistic License 2.0","facff52cb84bc42ab2f6534084c95096","no","A graphical user interface for MSstatsQC package","MSstatsQCgui is a Shiny app which provides longitudinal
system suitability monitoring and quality control tools for
proteomic experiments.","c(""Software"", ""WorkflowStep"", ""ResearchField"", ""Technology"", ""Infrastructure"", ""QualityControl"", ""Proteomics"", ""MassSpectrometry"", ""GUI"")","c(""Eralp Dogu"", ""Sara Taheri"", ""Olga Vitek"")","Eralp Dogu <eralp.dogu@gmail.com>","https://git.bioconductor.org/packages/MSstatsQCgui","RELEASE_3_15","b2ae741","2022-04-26","2022-04-26","src/contrib/MSstatsQCgui_1.16.0.tar.gz","bin/windows/contrib/4.2/MSstatsQCgui_1.16.0.zip","bin/macosx/contrib/4.2/MSstatsQCgui_1.16.0.tgz","vignettes/MSstatsQCgui/inst/doc/MSstatsQCgui.html","MSstatsQCgui","FALSE","TRUE","FALSE","FALSE","vignettes/MSstatsQCgui/inst/doc/MSstatsQCgui.R","129","c(""shiny"", ""MSstatsQC"", ""ggExtra"", ""gridExtra"", ""plotly"", ""dplyr"", ""grid"")",NA,NA,NA,"knitr","http://msstats.org/msstatsqc",NA,"https://groups.google.com/forum/#!forum/msstatsqc",NA,"x64",NA,NA,NA,NA,NA,NA,NA,NA
"1259","MSstatsSampleSize","1.10.0","R (>= 3.6)","c(""BiocStyle"", ""knitr"", ""rmarkdown"", ""testthat"")","Artistic-2.0","921b671d9e06100b4ae89be1ff06a92a","no","Simulation tool for optimal design of high-dimensional MS-based
proteomics experiment","The packages estimates the variance in the input protein
abundance data and simulates data with predefined number of
biological replicates based on the variance estimation. It
reports the mean predictive accuracy of the classifier and mean
protein importance over multiple iterations of the simulation.","c(""Software"", ""Technology"", ""ResearchField"", ""BiologicalQuestion"", ""StatisticalMethod"", ""WorkflowStep"", ""MassSpectrometry"", ""Proteomics"", ""DifferentialExpression"", ""Classification"", ""PrincipalComponent"", ""ExperimentalDesign"", ""Visualization"")","c(""Ting Huang"", ""Meena Choi"", ""Olga Vitek"")","Ting Huang <thuang0703@gmail.com>","https://git.bioconductor.org/packages/MSstatsSampleSize","RELEASE_3_15","075aab8","2022-04-26","2022-04-26","src/contrib/MSstatsSampleSize_1.10.0.tar.gz","bin/windows/contrib/4.2/MSstatsSampleSize_1.10.0.zip","bin/macosx/contrib/4.2/MSstatsSampleSize_1.10.0.tgz","vignettes/MSstatsSampleSize/inst/doc/MSstatsSampleSize.html","MSstatsSampleSize User Guide","FALSE","FALSE","FALSE","FALSE","vignettes/MSstatsSampleSize/inst/doc/MSstatsSampleSize.R","124","c(""ggplot2"", ""BiocParallel"", ""caret"", ""gridExtra"", ""reshape2"", ""stats"", ""utils"", ""grDevices"", ""graphics"", ""MSstats"")",NA,NA,NA,"knitr","http://msstats.org",NA,"https://groups.google.com/forum/#!forum/msstats",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1260","MSstatsTMT","2.4.0","R (>= 4.1)","c(""BiocStyle"", ""knitr"", ""rmarkdown"", ""testthat"")","Artistic-2.0","b34cd9b77aea007018fd1f1db81f1789","no","Protein Significance Analysis in shotgun mass spectrometry-based
proteomic experiments with tandem mass tag (TMT) labeling","The package provides statistical tools for detecting
differentially abundant proteins in shotgun mass
spectrometry-based proteomic experiments with tandem mass tag
(TMT) labeling. It provides multiple functionalities, including
aata visualization, protein quantification and normalization,
and statistical modeling and inference. Furthermore, it is
inter-operable with other data processing tools, such as
Proteome Discoverer, MaxQuant, OpenMS and SpectroMine.","c(""Software"", ""ResearchField"", ""Technology"", ""ImmunoOncology"", ""MassSpectrometry"", ""Proteomics"")","c(""Ting Huang"", ""Meena Choi"", ""Mateusz Staniak"", ""Sicheng Hao"", ""Olga Vitek"")","Ting Huang <thuang0703@gmail.com>","https://git.bioconductor.org/packages/MSstatsTMT","RELEASE_3_15","6d58793","2022-04-26","2022-04-26","src/contrib/MSstatsTMT_2.4.0.tar.gz","bin/windows/contrib/4.2/MSstatsTMT_2.4.0.zip","bin/macosx/contrib/4.2/MSstatsTMT_2.4.0.tgz","vignettes/MSstatsTMT/inst/doc/MSstatsTMT.html","MSstatsTMT User Guide","FALSE","TRUE","FALSE","FALSE","vignettes/MSstatsTMT/inst/doc/MSstatsTMT.R","81","c(""limma"", ""lme4"", ""lmerTest"", ""methods"", ""data.table"", ""stats"", ""utils"", ""ggplot2"", ""grDevices"", ""graphics"", ""MSstats"", ""MSstatsConvert"", ""checkmate"")",NA,NA,NA,"knitr","http://msstats.org/msstatstmt/",NA,"https://groups.google.com/forum/#!forum/msstats","MSstatsPTM",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1261","MuData","1.0.0","c(""Matrix"", ""S4Vectors"", ""rhdf5"")","c(""HDF5Array"", ""rmarkdown"", ""knitr"", ""fs"", ""testthat"", ""BiocStyle"", ""covr"", ""SingleCellMultiModal"", ""CiteFuse"", ""scater"")","GPL-3","e36279a6f823450164cb00e1df4246c8","no","Serialization for MultiAssayExperiment Objects","Save MultiAssayExperiments to h5mu files supported by muon
and mudata. Muon is a Python framework for multimodal omics
data analysis. It uses an HDF5-based format for data storage.","c(""Software"", ""Infrastructure"", ""DataImport"")","c(""Danila Bredikhin"", ""Ilia Kats"")","Danila Bredikhin <danila.bredikhin@embl.de>","https://git.bioconductor.org/packages/MuData","RELEASE_3_15","d509fb6","2022-04-26","2022-04-26","src/contrib/MuData_1.0.0.tar.gz","bin/windows/contrib/4.2/MuData_1.0.0.zip","bin/macosx/contrib/4.2/MuData_1.0.0.tgz","c(""vignettes/MuData/inst/doc/Blood-CITE-seq.html"", ""vignettes/MuData/inst/doc/Cord-Blood-CITE-seq.html"", ""vignettes/MuData/inst/doc/Getting-Started.html"")","c(""Blood CITE-seq with MuData"", ""Cord Blood CITE-seq with\nMuData"", ""Getting started with MuDataMae"")","FALSE","TRUE","FALSE","FALSE","c(""vignettes/MuData/inst/doc/Blood-CITE-seq.R"", ""vignettes/MuData/inst/doc/Cord-Blood-CITE-seq.R"", ""vignettes/MuData/inst/doc/Getting-Started.R"")","49","c(""methods"", ""stats"", ""MultiAssayExperiment"", ""SingleCellExperiment"", ""SummarizedExperiment"", ""DelayedArray"")",NA,NA,NA,"knitr","https://github.com/ilia-kats/MuData",NA,"https://github.com/ilia-kats/MuData/issues",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
